Date,Traffic_Source,Device_Type,Country,Page_Visited,Sessions,Users,New_Users,Bounce_Rate,Avg_Session_Duration,Conversions,Revenue,Campaign_Name,Month,Day,Weekday,Year,Conversion_Rate,Revenue_per_Session
2024-03-29,Instagram Ads,Mobile,Kenya,Checkout Page,279,253,185,44.83,135,6,210,Winter Sale,March,29,Friday,2024,0.021505376344086023,0.7526881720430108
2024-03-29,Organic Search,Desktop,Australia,Home Page,128,96,45,38.46,289,31,1798,Brand Awareness,March,29,Friday,2024,0.2421875,14.046875
2024-03-29,Direct,Tablet,Canada,Promo Page,378,292,183,41.09,210,15,585,SEO Campaign,March,29,Friday,2024,0.03968253968253968,1.5476190476190477
2024-03-29,Email Marketing,Mobile,Germany,Checkout Page,332,275,174,49.75,138,14,630,Brand Awareness,March,29,Friday,2024,0.04216867469879518,1.8975903614457832
2024-03-29,Referral,Tablet,India,Blog Page,177,156,94,39.58,257,4,112,No Campaign,March,29,Friday,2024,0.022598870056497175,0.632768361581921
2024-03-30,Google Ads,Tablet,Australia,Product Page,416,381,234,32.13,276,16,352,SEO Campaign,March,30,Saturday,2024,0.038461538461538464,0.8461538461538461
2024-03-30,Facebook Ads,Desktop,UK,Promo Page,157,135,74,45.51,223,15,825,SEO Campaign,March,30,Saturday,2024,0.09554140127388536,5.254777070063694
2024-03-30,Instagram Ads,Desktop,Australia,Landing Page,202,176,96,33.18,313,18,684,Email Campaign,March,30,Saturday,2024,0.0891089108910891,3.386138613861386
2024-03-30,Organic Search,Desktop,Germany,Blog Page,186,142,79,46.37,232,34,748,Email Campaign,March,30,Saturday,2024,0.1827956989247312,4.021505376344086
2024-03-30,Direct,Mobile,Canada,Checkout Page,88,77,39,33.72,238,10,400,Spring Sale,March,30,Saturday,2024,0.11363636363636363,4.545454545454546
2024-03-30,Email Marketing,Mobile,UK,Product Page,460,385,283,47.42,229,8,424,Winter Sale,March,30,Saturday,2024,0.017391304347826087,0.9217391304347826
2024-03-30,Referral,Desktop,UK,Blog Page,224,203,140,41.02,192,6,192,Brand Awareness,March,30,Saturday,2024,0.026785714285714284,0.8571428571428571
2024-03-31,Google Ads,Desktop,Germany,Landing Page,200,188,125,52.91,170,12,636,New Product Launch,March,31,Sunday,2024,0.06,3.18
2024-03-31,Facebook Ads,Desktop,Germany,Promo Page,462,369,211,35.55,213,23,1265,SEO Campaign,March,31,Sunday,2024,0.049783549783549784,2.738095238095238
2024-03-31,Instagram Ads,Desktop,Kenya,Promo Page,441,369,238,39.82,302,24,960,No Campaign,March,31,Sunday,2024,0.05442176870748299,2.17687074829932
2024-03-31,Organic Search,Desktop,India,Checkout Page,214,172,114,50.58,278,14,574,Spring Sale,March,31,Sunday,2024,0.06542056074766354,2.682242990654206
2024-03-31,Direct,Mobile,Kenya,Blog Page,469,403,270,41.1,99,26,702,Winter Sale,March,31,Sunday,2024,0.05543710021321962,1.4968017057569296
2024-03-31,Email Marketing,Desktop,Canada,Product Page,461,387,229,49.14,309,27,1377,Brand Awareness,March,31,Sunday,2024,0.05856832971800434,2.986984815618221
2024-03-31,Referral,Desktop,India,Blog Page,259,213,158,40.59,112,4,236,No Campaign,March,31,Sunday,2024,0.015444015444015444,0.9111969111969112
2024-04-01,Google Ads,Desktop,Australia,Landing Page,143,122,89,34.77,264,3,168,New Product Launch,April,1,Monday,2024,0.02097902097902098,1.1748251748251748
2024-04-01,Facebook Ads,Mobile,UK,Promo Page,449,367,237,37.46,161,31,1519,Winter Sale,April,1,Monday,2024,0.06904231625835189,3.3830734966592426
2024-04-01,Instagram Ads,Desktop,Canada,Product Page,218,201,124,41.95,102,10,440,Email Campaign,April,1,Monday,2024,0.045871559633027525,2.018348623853211
2024-04-01,Organic Search,Desktop,Germany,Home Page,429,363,245,35.61,154,14,602,Spring Sale,April,1,Monday,2024,0.03263403263403263,1.4032634032634033
2024-04-01,Direct,Desktop,Canada,Product Page,136,116,57,29.72,172,31,682,Spring Sale,April,1,Monday,2024,0.22794117647058823,5.014705882352941
2024-04-01,Email Marketing,Desktop,India,Blog Page,334,257,116,54.02,166,7,287,No Campaign,April,1,Monday,2024,0.020958083832335328,0.8592814371257484
2024-04-01,Referral,Tablet,Germany,Blog Page,361,332,183,28.95,277,11,561,Email Campaign,April,1,Monday,2024,0.030470914127423823,1.554016620498615
2024-04-02,Google Ads,Tablet,India,Promo Page,409,365,193,36.54,232,12,312,Email Campaign,April,2,Tuesday,2024,0.029339853300733496,0.7628361858190709
2024-04-02,Facebook Ads,Mobile,Germany,Blog Page,277,234,121,44.65,254,25,1200,Winter Sale,April,2,Tuesday,2024,0.09025270758122744,4.332129963898917
2024-04-02,Instagram Ads,Tablet,Germany,Product Page,298,273,139,53.71,311,31,713,Winter Sale,April,2,Tuesday,2024,0.1040268456375839,2.3926174496644297
2024-04-02,Organic Search,Mobile,Kenya,Promo Page,379,318,221,51.9,309,11,341,Brand Awareness,April,2,Tuesday,2024,0.029023746701846966,0.899736147757256
2024-04-02,Direct,Tablet,UK,Checkout Page,363,332,162,53.26,166,9,297,SEO Campaign,April,2,Tuesday,2024,0.024793388429752067,0.8181818181818182
2024-04-02,Email Marketing,Desktop,India,Blog Page,260,212,139,48.66,140,12,408,Email Campaign,April,2,Tuesday,2024,0.046153846153846156,1.5692307692307692
2024-04-02,Referral,Mobile,India,Promo Page,162,129,65,53.77,184,20,700,Spring Sale,April,2,Tuesday,2024,0.12345679012345678,4.320987654320987
2024-04-03,Google Ads,Mobile,Kenya,Promo Page,499,437,280,50.96,260,5,265,Email Campaign,April,3,Wednesday,2024,0.01002004008016032,0.531062124248497
2024-04-03,Facebook Ads,Desktop,UK,Home Page,334,280,188,34.16,165,22,528,No Campaign,April,3,Wednesday,2024,0.0658682634730539,1.5808383233532934
2024-04-03,Instagram Ads,Desktop,USA,Checkout Page,431,353,201,29.55,252,16,928,Brand Awareness,April,3,Wednesday,2024,0.037122969837587005,2.1531322505800463
2024-04-03,Organic Search,Mobile,India,Checkout Page,486,405,267,39.09,288,25,525,No Campaign,April,3,Wednesday,2024,0.051440329218107,1.0802469135802468
2024-04-03,Direct,Mobile,Australia,Product Page,318,261,194,39.36,187,25,1075,Winter Sale,April,3,Wednesday,2024,0.07861635220125786,3.380503144654088
2024-04-03,Email Marketing,Tablet,Kenya,Home Page,446,398,232,53.35,311,14,686,Brand Awareness,April,3,Wednesday,2024,0.03139013452914798,1.5381165919282511
2024-04-03,Referral,Tablet,Australia,Product Page,193,178,105,29.86,144,23,529,No Campaign,April,3,Wednesday,2024,0.11917098445595854,2.7409326424870466
2024-04-04,Google Ads,Mobile,UK,Blog Page,325,279,130,54.24,254,23,782,Email Campaign,April,4,Thursday,2024,0.07076923076923076,2.4061538461538463
2024-04-04,Facebook Ads,Mobile,Australia,Home Page,482,390,198,31.48,189,22,836,SEO Campaign,April,4,Thursday,2024,0.04564315352697095,1.7344398340248963
2024-04-04,Instagram Ads,Tablet,Germany,Product Page,196,160,117,37.26,99,34,1088,Spring Sale,April,4,Thursday,2024,0.17346938775510204,5.551020408163265
2024-04-04,Organic Search,Mobile,India,Checkout Page,89,79,58,29.35,225,3,141,Email Campaign,April,4,Thursday,2024,0.033707865168539325,1.5842696629213484
2024-04-04,Direct,Mobile,Kenya,Landing Page,109,82,37,48.91,274,32,1600,No Campaign,April,4,Thursday,2024,0.29357798165137616,14.678899082568808
2024-04-04,Email Marketing,Tablet,USA,Promo Page,226,204,92,48.57,186,32,1536,Spring Sale,April,4,Thursday,2024,0.1415929203539823,6.79646017699115
2024-04-04,Referral,Tablet,Kenya,Promo Page,187,154,110,52.14,275,29,1160,SEO Campaign,April,4,Thursday,2024,0.15508021390374332,6.2032085561497325
2024-04-05,Google Ads,Tablet,USA,Home Page,261,242,127,40.75,264,8,384,Email Campaign,April,5,Friday,2024,0.03065134099616858,1.471264367816092
2024-04-05,Facebook Ads,Mobile,India,Promo Page,466,425,241,40.08,242,33,1881,SEO Campaign,April,5,Friday,2024,0.07081545064377683,4.036480686695279
2024-04-05,Instagram Ads,Mobile,India,Home Page,251,192,103,54.1,304,8,256,Winter Sale,April,5,Friday,2024,0.03187250996015936,1.0199203187250996
2024-04-05,Organic Search,Mobile,USA,Landing Page,401,375,245,43.39,131,12,468,No Campaign,April,5,Friday,2024,0.029925187032418952,1.167082294264339
2024-04-05,Direct,Mobile,India,Promo Page,337,283,186,47.8,256,20,520,Email Campaign,April,5,Friday,2024,0.05934718100890208,1.543026706231454
2024-04-05,Email Marketing,Tablet,Kenya,Blog Page,467,441,311,41.45,305,31,868,Spring Sale,April,5,Friday,2024,0.06638115631691649,1.8586723768736617
2024-04-05,Referral,Mobile,USA,Promo Page,136,120,58,51.0,292,5,210,Winter Sale,April,5,Friday,2024,0.03676470588235294,1.5441176470588236
2024-04-06,Google Ads,Mobile,Germany,Home Page,350,264,145,41.87,116,21,651,Email Campaign,April,6,Saturday,2024,0.06,1.86
2024-04-06,Facebook Ads,Desktop,Kenya,Landing Page,208,165,81,33.01,192,30,1230,SEO Campaign,April,6,Saturday,2024,0.14423076923076922,5.913461538461538
2024-04-06,Instagram Ads,Desktop,UK,Promo Page,97,85,60,34.59,161,24,1200,Spring Sale,April,6,Saturday,2024,0.24742268041237114,12.371134020618557
2024-04-06,Organic Search,Desktop,Germany,Checkout Page,117,93,58,47.39,289,33,1782,SEO Campaign,April,6,Saturday,2024,0.28205128205128205,15.23076923076923
2024-04-06,Direct,Desktop,India,Promo Page,237,220,162,39.97,293,4,132,Email Campaign,April,6,Saturday,2024,0.016877637130801686,0.5569620253164557
2024-04-06,Email Marketing,Desktop,Germany,Promo Page,245,188,130,31.75,224,27,1350,Spring Sale,April,6,Saturday,2024,0.11020408163265306,5.510204081632653
2024-04-06,Referral,Desktop,USA,Promo Page,377,306,227,39.1,163,17,833,No Campaign,April,6,Saturday,2024,0.04509283819628647,2.2095490716180373
2024-04-07,Google Ads,Desktop,Kenya,Blog Page,397,297,209,38.28,208,4,100,Spring Sale,April,7,Sunday,2024,0.010075566750629723,0.2518891687657431
2024-04-07,Facebook Ads,Tablet,Canada,Checkout Page,258,204,143,28.82,267,7,357,Brand Awareness,April,7,Sunday,2024,0.027131782945736434,1.3837209302325582
2024-04-07,Instagram Ads,Desktop,Australia,Product Page,153,118,55,41.06,234,9,288,No Campaign,April,7,Sunday,2024,0.058823529411764705,1.8823529411764706
2024-04-07,Organic Search,Mobile,Canada,Blog Page,167,133,68,39.1,291,11,506,Brand Awareness,April,7,Sunday,2024,0.0658682634730539,3.029940119760479
2024-04-07,Direct,Tablet,Australia,Home Page,83,76,43,40.0,190,10,540,Email Campaign,April,7,Sunday,2024,0.12048192771084337,6.506024096385542
2024-04-07,Email Marketing,Mobile,USA,Product Page,403,362,164,45.4,253,10,540,Winter Sale,April,7,Sunday,2024,0.02481389578163772,1.3399503722084367
2024-04-07,Referral,Tablet,Australia,Product Page,156,129,70,46.72,307,24,528,SEO Campaign,April,7,Sunday,2024,0.15384615384615385,3.3846153846153846
2024-04-08,Google Ads,Mobile,UK,Home Page,295,274,193,29.42,146,23,713,Winter Sale,April,8,Monday,2024,0.07796610169491526,2.4169491525423727
2024-04-08,Facebook Ads,Tablet,Kenya,Blog Page,119,99,61,28.06,209,7,315,Spring Sale,April,8,Monday,2024,0.058823529411764705,2.6470588235294117
2024-04-08,Instagram Ads,Desktop,USA,Promo Page,441,393,229,28.73,160,15,315,Winter Sale,April,8,Monday,2024,0.034013605442176874,0.7142857142857143
2024-04-08,Organic Search,Desktop,Germany,Landing Page,305,244,143,31.6,234,15,450,Brand Awareness,April,8,Monday,2024,0.04918032786885246,1.4754098360655739
2024-04-08,Direct,Mobile,USA,Promo Page,149,120,86,44.97,168,30,1440,Winter Sale,April,8,Monday,2024,0.20134228187919462,9.664429530201343
2024-04-08,Email Marketing,Desktop,Canada,Product Page,357,325,170,50.24,207,23,1288,No Campaign,April,8,Monday,2024,0.06442577030812324,3.607843137254902
2024-04-08,Referral,Tablet,UK,Promo Page,249,208,155,33.95,105,24,1368,Spring Sale,April,8,Monday,2024,0.0963855421686747,5.493975903614458
2024-04-09,Google Ads,Mobile,Australia,Blog Page,429,378,200,52.59,181,23,1334,New Product Launch,April,9,Tuesday,2024,0.053613053613053616,3.1095571095571097
2024-04-09,Facebook Ads,Mobile,India,Promo Page,429,331,153,34.95,259,17,969,Spring Sale,April,9,Tuesday,2024,0.039627039627039624,2.2587412587412588
2024-04-09,Instagram Ads,Desktop,Germany,Product Page,132,121,80,31.04,226,34,1632,New Product Launch,April,9,Tuesday,2024,0.25757575757575757,12.363636363636363
2024-04-09,Organic Search,Desktop,UK,Landing Page,118,112,59,35.54,205,13,676,New Product Launch,April,9,Tuesday,2024,0.11016949152542373,5.728813559322034
2024-04-09,Direct,Tablet,USA,Landing Page,100,83,46,28.58,253,13,481,New Product Launch,April,9,Tuesday,2024,0.13,4.81
2024-04-09,Email Marketing,Desktop,Kenya,Promo Page,238,190,129,48.3,173,5,105,Email Campaign,April,9,Tuesday,2024,0.02100840336134454,0.4411764705882353
2024-04-09,Referral,Desktop,Germany,Home Page,148,136,80,49.18,248,12,372,No Campaign,April,9,Tuesday,2024,0.08108108108108109,2.5135135135135136
2024-04-10,Google Ads,Mobile,UK,Checkout Page,405,377,280,45.87,307,31,1240,No Campaign,April,10,Wednesday,2024,0.07654320987654321,3.0617283950617282
2024-04-10,Facebook Ads,Mobile,Canada,Promo Page,315,239,132,46.01,233,3,105,No Campaign,April,10,Wednesday,2024,0.009523809523809525,0.3333333333333333
2024-04-10,Instagram Ads,Desktop,UK,Product Page,430,406,302,41.34,155,24,1104,Brand Awareness,April,10,Wednesday,2024,0.05581395348837209,2.567441860465116
2024-04-10,Organic Search,Mobile,Canada,Checkout Page,437,401,285,34.57,206,9,513,No Campaign,April,10,Wednesday,2024,0.020594965675057208,1.173913043478261
2024-04-10,Direct,Mobile,India,Checkout Page,420,378,175,50.78,120,20,960,Spring Sale,April,10,Wednesday,2024,0.047619047619047616,2.2857142857142856
2024-04-10,Email Marketing,Tablet,India,Home Page,473,409,206,33.08,207,7,287,Email Campaign,April,10,Wednesday,2024,0.014799154334038054,0.6067653276955602
2024-04-10,Referral,Mobile,India,Landing Page,415,354,170,33.48,206,3,84,Email Campaign,April,10,Wednesday,2024,0.007228915662650603,0.20240963855421687
2024-04-11,Google Ads,Mobile,UK,Product Page,169,141,74,50.64,161,25,1200,SEO Campaign,April,11,Thursday,2024,0.14792899408284024,7.100591715976331
2024-04-11,Facebook Ads,Tablet,UK,Product Page,440,341,166,46.26,206,29,580,SEO Campaign,April,11,Thursday,2024,0.0659090909090909,1.3181818181818181
2024-04-11,Instagram Ads,Desktop,UK,Product Page,232,178,123,43.63,159,23,483,No Campaign,April,11,Thursday,2024,0.09913793103448276,2.081896551724138
2024-04-11,Organic Search,Mobile,USA,Landing Page,81,61,41,50.97,201,22,440,Winter Sale,April,11,Thursday,2024,0.2716049382716049,5.432098765432099
2024-04-11,Direct,Desktop,Australia,Blog Page,196,148,92,32.5,135,25,750,Spring Sale,April,11,Thursday,2024,0.12755102040816327,3.826530612244898
2024-04-11,Email Marketing,Tablet,USA,Landing Page,412,326,160,48.49,117,6,210,Brand Awareness,April,11,Thursday,2024,0.014563106796116505,0.5097087378640777
2024-04-11,Referral,Tablet,Germany,Landing Page,286,223,146,44.03,168,28,644,Email Campaign,April,11,Thursday,2024,0.0979020979020979,2.2517482517482517
2024-04-12,Google Ads,Tablet,India,Landing Page,473,354,263,52.47,267,25,650,SEO Campaign,April,12,Friday,2024,0.052854122621564484,1.3742071881606766
2024-04-12,Facebook Ads,Desktop,Germany,Promo Page,86,79,40,53.58,91,11,286,SEO Campaign,April,12,Friday,2024,0.12790697674418605,3.3255813953488373
2024-04-12,Instagram Ads,Desktop,Canada,Home Page,412,333,168,36.2,143,6,264,Email Campaign,April,12,Friday,2024,0.014563106796116505,0.6407766990291263
2024-04-12,Organic Search,Mobile,UK,Product Page,207,172,100,47.81,190,23,1265,Winter Sale,April,12,Friday,2024,0.1111111111111111,6.111111111111111
2024-04-12,Direct,Mobile,Kenya,Product Page,481,412,269,46.43,192,17,986,Email Campaign,April,12,Friday,2024,0.035343035343035345,2.04989604989605
2024-04-12,Email Marketing,Desktop,Australia,Checkout Page,352,326,202,50.47,295,19,1064,Brand Awareness,April,12,Friday,2024,0.05397727272727273,3.022727272727273
2024-04-12,Referral,Tablet,USA,Landing Page,138,122,63,31.56,268,22,462,New Product Launch,April,12,Friday,2024,0.15942028985507245,3.347826086956522
2024-04-13,Google Ads,Tablet,Germany,Home Page,308,281,164,41.21,103,25,775,Spring Sale,April,13,Saturday,2024,0.08116883116883117,2.5162337662337664
2024-04-13,Facebook Ads,Desktop,USA,Checkout Page,185,155,113,53.73,195,11,572,Winter Sale,April,13,Saturday,2024,0.05945945945945946,3.091891891891892
2024-04-13,Instagram Ads,Tablet,Germany,Promo Page,108,94,62,34.94,209,12,576,Spring Sale,April,13,Saturday,2024,0.1111111111111111,5.333333333333333
2024-04-13,Organic Search,Mobile,UK,Product Page,321,250,174,34.35,103,5,285,Spring Sale,April,13,Saturday,2024,0.01557632398753894,0.8878504672897196
2024-04-13,Direct,Mobile,Australia,Promo Page,334,262,118,49.75,294,6,198,Email Campaign,April,13,Saturday,2024,0.017964071856287425,0.592814371257485
2024-04-13,Email Marketing,Desktop,USA,Checkout Page,87,74,50,31.67,248,15,420,New Product Launch,April,13,Saturday,2024,0.1724137931034483,4.827586206896552
2024-04-13,Referral,Desktop,Kenya,Landing Page,109,86,58,33.5,119,11,495,Brand Awareness,April,13,Saturday,2024,0.10091743119266056,4.541284403669724
2024-04-14,Google Ads,Desktop,Germany,Checkout Page,147,122,60,54.63,144,25,700,Winter Sale,April,14,Sunday,2024,0.17006802721088435,4.761904761904762
2024-04-14,Facebook Ads,Desktop,UK,Promo Page,251,194,121,53.08,299,15,360,Spring Sale,April,14,Sunday,2024,0.05976095617529881,1.4342629482071714
2024-04-14,Instagram Ads,Desktop,India,Landing Page,335,317,176,48.33,119,9,225,Email Campaign,April,14,Sunday,2024,0.026865671641791045,0.6716417910447762
2024-04-14,Organic Search,Mobile,Australia,Product Page,82,69,47,39.67,132,30,930,New Product Launch,April,14,Sunday,2024,0.36585365853658536,11.341463414634147
2024-04-14,Direct,Mobile,Canada,Checkout Page,438,408,202,44.92,269,16,656,Spring Sale,April,14,Sunday,2024,0.0365296803652968,1.4977168949771689
2024-04-14,Email Marketing,Mobile,Canada,Blog Page,334,262,166,51.81,200,11,429,New Product Launch,April,14,Sunday,2024,0.03293413173652695,1.284431137724551
2024-04-14,Referral,Desktop,Canada,Product Page,286,215,141,53.53,313,28,1288,Spring Sale,April,14,Sunday,2024,0.0979020979020979,4.503496503496503
2024-04-15,Google Ads,Tablet,India,Product Page,492,410,272,39.95,300,3,105,SEO Campaign,April,15,Monday,2024,0.006097560975609756,0.21341463414634146
2024-04-15,Facebook Ads,Tablet,Germany,Promo Page,151,120,76,50.41,115,7,287,Winter Sale,April,15,Monday,2024,0.046357615894039736,1.900662251655629
2024-04-15,Instagram Ads,Mobile,India,Home Page,186,156,93,33.51,119,28,980,Spring Sale,April,15,Monday,2024,0.15053763440860216,5.268817204301075
2024-04-15,Organic Search,Desktop,UK,Landing Page,255,216,133,52.75,135,20,1140,Winter Sale,April,15,Monday,2024,0.0784313725490196,4.470588235294118
2024-04-15,Direct,Desktop,Kenya,Checkout Page,151,131,62,33.88,275,8,264,Spring Sale,April,15,Monday,2024,0.052980132450331126,1.7483443708609272
2024-04-15,Email Marketing,Mobile,Germany,Home Page,219,191,117,31.49,288,10,440,Spring Sale,April,15,Monday,2024,0.045662100456621,2.009132420091324
2024-04-15,Referral,Tablet,Kenya,Landing Page,262,208,103,38.97,102,4,212,No Campaign,April,15,Monday,2024,0.015267175572519083,0.8091603053435115
2024-04-16,Google Ads,Tablet,USA,Promo Page,199,183,102,45.04,236,5,185,SEO Campaign,April,16,Tuesday,2024,0.02512562814070352,0.9296482412060302
2024-04-16,Facebook Ads,Tablet,Germany,Product Page,212,199,106,40.95,218,29,1363,SEO Campaign,April,16,Tuesday,2024,0.13679245283018868,6.429245283018868
2024-04-16,Instagram Ads,Tablet,India,Product Page,412,350,160,38.99,113,5,205,Brand Awareness,April,16,Tuesday,2024,0.012135922330097087,0.4975728155339806
2024-04-16,Organic Search,Desktop,USA,Landing Page,108,86,45,39.1,131,11,385,Spring Sale,April,16,Tuesday,2024,0.10185185185185185,3.564814814814815
2024-04-16,Direct,Desktop,Kenya,Home Page,231,173,113,50.29,115,31,682,Winter Sale,April,16,Tuesday,2024,0.1341991341991342,2.9523809523809526
2024-04-16,Email Marketing,Mobile,Canada,Product Page,402,352,253,44.84,238,27,540,New Product Launch,April,16,Tuesday,2024,0.06716417910447761,1.3432835820895523
2024-04-16,Referral,Desktop,Australia,Landing Page,277,236,108,30.18,106,33,1947,SEO Campaign,April,16,Tuesday,2024,0.11913357400722022,7.028880866425993
2024-04-17,Google Ads,Mobile,Canada,Blog Page,310,281,143,49.74,247,7,196,New Product Launch,April,17,Wednesday,2024,0.02258064516129032,0.632258064516129
2024-04-17,Facebook Ads,Tablet,Australia,Promo Page,426,332,202,43.55,183,16,896,No Campaign,April,17,Wednesday,2024,0.03755868544600939,2.103286384976526
2024-04-17,Instagram Ads,Mobile,Germany,Product Page,90,70,31,43.31,316,4,232,Email Campaign,April,17,Wednesday,2024,0.044444444444444446,2.577777777777778
2024-04-17,Organic Search,Desktop,USA,Product Page,259,222,130,41.47,127,22,968,Brand Awareness,April,17,Wednesday,2024,0.08494208494208494,3.7374517374517375
2024-04-17,Direct,Mobile,USA,Landing Page,248,193,124,32.65,102,21,651,New Product Launch,April,17,Wednesday,2024,0.0846774193548387,2.625
2024-04-17,Email Marketing,Mobile,Australia,Blog Page,411,370,231,35.19,274,17,374,Brand Awareness,April,17,Wednesday,2024,0.0413625304136253,0.9099756690997567
2024-04-17,Referral,Mobile,UK,Home Page,240,186,114,42.75,205,14,448,Brand Awareness,April,17,Wednesday,2024,0.058333333333333334,1.8666666666666667
2024-04-18,Google Ads,Desktop,Germany,Promo Page,335,257,135,51.62,226,10,420,New Product Launch,April,18,Thursday,2024,0.029850746268656716,1.2537313432835822
2024-04-18,Facebook Ads,Desktop,USA,Product Page,94,74,47,34.36,258,12,516,No Campaign,April,18,Thursday,2024,0.1276595744680851,5.48936170212766
2024-04-18,Instagram Ads,Tablet,Germany,Checkout Page,83,72,35,39.54,307,20,960,No Campaign,April,18,Thursday,2024,0.24096385542168675,11.566265060240964
2024-04-18,Organic Search,Mobile,Australia,Checkout Page,368,335,244,41.86,298,28,924,New Product Launch,April,18,Thursday,2024,0.07608695652173914,2.510869565217391
2024-04-18,Direct,Desktop,USA,Home Page,260,220,130,41.24,122,9,531,Email Campaign,April,18,Thursday,2024,0.03461538461538462,2.042307692307692
2024-04-18,Email Marketing,Desktop,UK,Blog Page,96,89,64,44.32,123,22,968,New Product Launch,April,18,Thursday,2024,0.22916666666666666,10.083333333333334
2024-04-18,Referral,Tablet,UK,Checkout Page,426,385,192,40.08,202,18,468,SEO Campaign,April,18,Thursday,2024,0.04225352112676056,1.0985915492957747
2024-04-19,Google Ads,Tablet,Australia,Home Page,370,310,229,38.19,106,34,850,Spring Sale,April,19,Friday,2024,0.0918918918918919,2.2972972972972974
2024-04-19,Facebook Ads,Tablet,USA,Blog Page,216,192,87,39.31,287,9,468,Brand Awareness,April,19,Friday,2024,0.041666666666666664,2.1666666666666665
2024-04-19,Instagram Ads,Desktop,India,Product Page,380,341,158,51.02,231,28,728,No Campaign,April,19,Friday,2024,0.07368421052631578,1.9157894736842105
2024-04-19,Organic Search,Mobile,India,Checkout Page,394,366,178,32.82,253,34,1462,New Product Launch,April,19,Friday,2024,0.08629441624365482,3.7106598984771573
2024-04-19,Direct,Tablet,Australia,Checkout Page,104,84,38,31.44,126,28,784,Spring Sale,April,19,Friday,2024,0.2692307692307692,7.538461538461538
2024-04-19,Email Marketing,Mobile,India,Promo Page,165,125,60,28.11,280,13,650,Brand Awareness,April,19,Friday,2024,0.07878787878787878,3.9393939393939394
2024-04-19,Referral,Desktop,Canada,Product Page,166,128,80,46.01,254,17,816,SEO Campaign,April,19,Friday,2024,0.10240963855421686,4.9156626506024095
2024-04-20,Google Ads,Tablet,Canada,Promo Page,209,182,116,46.88,255,25,1125,Spring Sale,April,20,Saturday,2024,0.11961722488038277,5.382775119617225
2024-04-20,Facebook Ads,Tablet,USA,Landing Page,202,181,87,48.43,139,16,464,New Product Launch,April,20,Saturday,2024,0.07920792079207921,2.297029702970297
2024-04-20,Instagram Ads,Tablet,USA,Blog Page,270,238,119,47.57,273,30,900,Spring Sale,April,20,Saturday,2024,0.1111111111111111,3.3333333333333335
2024-04-20,Organic Search,Desktop,India,Blog Page,250,237,153,41.32,205,14,714,Email Campaign,April,20,Saturday,2024,0.056,2.856
2024-04-20,Direct,Desktop,UK,Home Page,339,258,150,33.53,252,7,280,New Product Launch,April,20,Saturday,2024,0.02064896755162242,0.8259587020648967
2024-04-20,Email Marketing,Mobile,UK,Product Page,320,243,170,41.82,303,16,352,No Campaign,April,20,Saturday,2024,0.05,1.1
2024-04-20,Referral,Mobile,Kenya,Checkout Page,486,413,247,30.97,231,14,686,New Product Launch,April,20,Saturday,2024,0.02880658436213992,1.4115226337448559
2024-04-21,Google Ads,Tablet,India,Landing Page,423,328,161,46.83,113,8,424,Brand Awareness,April,21,Sunday,2024,0.018912529550827423,1.0023640661938533
2024-04-21,Facebook Ads,Tablet,India,Blog Page,325,252,182,30.53,196,30,1770,Spring Sale,April,21,Sunday,2024,0.09230769230769231,5.446153846153846
2024-04-21,Instagram Ads,Desktop,UK,Promo Page,474,417,198,53.59,117,29,1073,Spring Sale,April,21,Sunday,2024,0.06118143459915612,2.2637130801687766
2024-04-21,Organic Search,Desktop,India,Product Page,197,152,86,37.47,94,3,159,Winter Sale,April,21,Sunday,2024,0.015228426395939087,0.8071065989847716
2024-04-21,Direct,Tablet,Kenya,Blog Page,372,338,223,33.14,279,9,423,Spring Sale,April,21,Sunday,2024,0.024193548387096774,1.1370967741935485
2024-04-21,Email Marketing,Tablet,Australia,Product Page,211,161,89,41.59,319,30,720,Spring Sale,April,21,Sunday,2024,0.14218009478672985,3.4123222748815167
2024-04-21,Referral,Mobile,India,Checkout Page,483,377,209,39.33,304,9,378,Spring Sale,April,21,Sunday,2024,0.018633540372670808,0.782608695652174
2024-04-22,Google Ads,Desktop,Australia,Home Page,441,395,237,39.21,130,18,792,New Product Launch,April,22,Monday,2024,0.04081632653061224,1.7959183673469388
2024-04-22,Facebook Ads,Tablet,Australia,Blog Page,118,92,50,28.49,280,6,228,New Product Launch,April,22,Monday,2024,0.05084745762711865,1.9322033898305084
2024-04-22,Instagram Ads,Tablet,UK,Promo Page,285,226,109,50.99,92,7,259,Brand Awareness,April,22,Monday,2024,0.02456140350877193,0.9087719298245615
2024-04-22,Organic Search,Tablet,UK,Blog Page,341,262,141,45.23,311,4,112,Winter Sale,April,22,Monday,2024,0.011730205278592375,0.3284457478005865
2024-04-22,Direct,Tablet,Germany,Landing Page,281,243,156,34.9,277,3,75,New Product Launch,April,22,Monday,2024,0.010676156583629894,0.2669039145907473
2024-04-22,Email Marketing,Mobile,UK,Product Page,336,299,153,43.36,286,19,513,Winter Sale,April,22,Monday,2024,0.05654761904761905,1.5267857142857142
2024-04-22,Referral,Tablet,Australia,Checkout Page,455,409,302,47.38,143,22,968,No Campaign,April,22,Monday,2024,0.04835164835164835,2.1274725274725275
